name,t_in,t_out,EStart,EEnd
2014007252,39,102,8.199766682426713,58.89910605200902
2012008611,26,92,19.513101260541205,39.45276765545378
2016002092,39,142,6.6659441942710975,29.999999994467373
2016000840,50,143,4.775,29.99999999446736
2015007301,27,98,10.047559466666666,23.999999998244085
2014005742,42,99,4.775,30.0
2016004567,17,114,5.5,59.83950868711165
2015000917,38,102,12.216725522781616,29.45733332780069
2016000829,42,112,7.802343691221003,59.40086513254448
2012007474,26,141,8.2913696,74.36108596098865
2015007833,23,24,4.675,5.7603333333333335
2015007833,44,143,4.675,23.45733333157742
2016001507,103,143,7.915185643858709,51.32851897719204
2016000633,42,103,4.779606285521416,40.0
2016003385,58,102,11.045198975684903,58.79986564235158
2015004092,31,102,9.818788640017432,59.539948147723884
2016005793,44,104,17.70748059824406,24.0
2013002811,44,104,14.473911023527116,58.64194196449734
2016006095,36,105,4.75,39.43798079827658
2016002918,33,105,9.88321007396207,39.559015430334455
2015004400,0,143,21.78,59.99999999566238
2016007093,3,105,18.1129754605412,39.99999088925263
2012008772,32,105,15.95651867824407,23.99999999824408
2013007800,40,105,5.9353758721739815,24.0
2014002402,34,105,7.880766780822606,40.0
2016001222,16,143,4.775,29.457333327800697
2013005838,34,114,12.1745108605412,39.99819098994197
2012005665,41,114,28.135067995662414,59.92625000800555
2012004530,45,143,4.675,23.999999998244085
2012004277,39,108,30.388143995662386,59.90996603364496
2012006961,8,24,20.687919460541195,35.94967175829908
2016000398,30,108,5.716263643319191,30.0
2015004473,39,108,9.838060621877533,72.12201200648606
2012001967,110,143,7.260216401678329,23.648006346744857
2013003953,25,108,16.761129860541207,39.99934331707772
2014003922,30,108,4.675,23.999999998244085
2013002238,36,109,4.75,39.44610045680815
2016001067,26,39,6.031748234226848,20.05465376147002
2015000941,37,40,8.48312419446736,11.73912419446736
2013000344,136,143,5.830931874467354,13.428265207800688
2016008184,71,135,5.135960717447404,39.52899880469566
2013008247,42,109,4.775,29.99999999446736
2012001712,17,108,23.91025743446736,29.999999994467338
2014000711,28,110,5.5,59.549103445873065
2014000608,43,138,4.775,29.99999999446736
2016003370,26,110,7.524674647126065,39.45557752369867
2012005802,42,108,7.587891860541205,39.97817347472035
2016008926,38,111,9.09789207446736,29.457333327800672
2013005978,36,117,12.015869220072487,74.16565740019426
2012001840,33,108,11.962136798244064,23.99999999824409
2012008289,36,111,19.622595198244063,24.0
2015009275,33,49,4.775,22.140333333333338
2015009275,58,109,18.759109993333336,29.999999994467334
2012009188,30,110,11.246360974467354,29.457333327800686
2016004115,56,110,8.95267099824406,24.0
2013004716,36,110,14.23291553824406,24.0
2013001173,36,112,12.244536285991435,73.52908419622968
2015006365,48,143,9.274585716792288,59.95552994220472
2016003605,34,112,4.675,24.0
2015008392,30,111,6.698842249320725,23.99999999824408
2012007555,66,143,17.469239460541203,39.456032957092575
2014001247,44,111,7.217898355308949,39.438687911676546
2014001657,39,110,9.422539460541204,39.665966542680344
2015008051,30,111,21.693573598471225,74.4632761873892
2013005587,40,111,4.794516914467357,30.0
2016008383,45,111,13.391611194467355,29.999999994467334
2016001078,63,111,4.675,23.999999998244085
2016003250,70,143,15.561930236860812,74.02335114639347
2013001180,62,122,37.79110799566239,59.350581655239914
2014008414,36,143,8.534956567913236,29.99999999446733
2015000507,64,111,4.8768647921830075,40.0
2012003237,29,118,4.675,23.999999998244085
2012003247,9,10,17.242381338244062,18.327714671577397
2012003247,21,27,4.675,11.187000000000001
2012003247,34,120,8.122816640000002,24.0
2013001701,56,111,10.32060999824406,23.457333331577395
2015005903,36,111,17.984228260541204,39.99827721556781
2015004479,39,143,17.789556938244075,24.0
2012002197,23,143,5.5728745673571956,23.56586666491074
2012004404,37,57,4.775,26.032843138570236
2012004404,60,123,28.615967594467364,30.0
2012008757,34,111,13.165923118244056,24.0
2013007310,61,111,15.368301653021934,58.028644748038715
2016000315,36,112,18.4426872266954,59.86545643176626
2015006207,19,38,7.858319798244063,23.308321453483842
2016008975,32,112,12.15860537465218,40.0
2012000571,38,112,8.094628034612303,23.45733333157741
2015003665,45,134,7.689992451294373,23.999999998244082
2012002759,34,44,4.75,15.603333333333333
2015007670,40,112,6.304507498562631,72.06803741175514
2016005002,30,143,30.259396795662404,59.891466662329066
2013003539,60,143,5.75,73.63430881549857
2016002407,26,48,6.978942721270614,23.082785299666646
2012001204,43,112,36.27927958327788,74.51777880764811
2015005477,63,111,12.509312398244061,23.999999998244043
2014000505,12,114,8.346767971205722,29.999999994467345
2013000980,45,114,7.509102022671634,23.999999998244043
2014000043,27,113,15.344568781611867,60.0
2014000042,43,113,8.483124194467356,30.0
2013000164,36,111,15.552954814467357,29.999999994467352
2013007220,62,114,5.286594478244064,24.0
2013001807,48,114,18.788898260541206,40.0
2013007855,136,143,23.029509160541203,30.626842493874538
2015008959,41,114,7.808584337682195,24.0
2012008674,42,114,9.582985993282405,60.0
2016005264,34,114,5.169732924672713,29.999999994467373
2012009390,24,124,14.68119892626258,59.4474368209074
2016004648,40,120,9.5040487387994,59.26394655874186
2012003999,21,36,8.026881373713833,24.299173051539363
2016006985,36,45,10.758350478244063,20.359027026434568
2016006985,66,114,8.952670998244072,23.99999999824408
2014001609,26,120,10.99846935843965,30.0
2016008050,41,132,21.6535234605412,39.999908468943005
2016006841,42,114,8.67908319824406,23.999999998244085
2012004407,33,114,41.68666198327786,74.86931713460824
2014000354,42,114,9.422539460541204,39.99233377897974
2012001874,48,114,4.775,29.457333327800697
2012006908,38,143,6.545098358244061,23.457333331577413
2016003813,34,114,15.245570874467358,30.0
2016005464,26,114,6.5675229458374575,29.457333327800676
2015000156,42,118,19.47776998327787,74.09713809372779
2012001736,9,123,5.8262893487046865,59.99849068599292
2015001743,38,114,12.509312398244061,23.457333331577377
2014006903,24,108,21.29946866054119,40.0
2014007747,45,114,8.483124194467356,29.999999994467352
2014004063,40,115,7.59988959566241,59.61640487949544
2014008048,39,143,6.3647934605412,39.99988832663302
2013003387,28,117,22.313352860541205,40.0
2014007730,68,114,12.173662682467338,30.0
2014002044,36,116,5.803459729249485,23.99999999824407
2015003489,28,119,5.5,60.0
2015008172,123,143,38.184989766334354,55.54854084310043
2013004091,41,143,13.703383860541198,39.99995825215866
2015006795,32,120,4.675,23.45733333157742
2016004623,28,114,11.602012535446402,74.77721007804217
2013002404,48,114,4.775,30.0
2013008400,31,115,12.707019195763493,23.782933331577407
2013008399,31,115,9.15286638061584,23.782933331577414
2015009259,32,143,9.089464898244072,23.565866664910708
2014003638,46,106,5.92617599566241,57.783721044871925
2014006068,48,143,5.5,59.93467617322959
2015006023,35,116,24.711269460541203,39.99969927999708
2014004696,32,116,7.522442100490264,59.30058052554416
2012006367,37,115,20.87280218425505,74.29116242443286
2016003301,35,116,8.274268237333334,30.0
2015006477,32,116,7.726512047187192,29.999999994467338
2015005361,33,135,8.864505383221989,59.98096245669361
2014005615,32,143,5.75,74.2963843814814
2014004725,117,143,5.9015526099307545,34.120219276597425
2016007175,124,143,10.070005661298831,30.69133899463217
2016006751,22,120,14.369709438244062,23.99999999824407
2012005754,39,53,4.75,19.94466666666667
2012005754,64,120,15.30976746666667,39.96769959371407
2012008965,16,116,15.61179805024406,23.89146666491073
2013007162,28,115,4.75,39.455682107245565
2015004611,36,116,21.012254867315114,39.99942425155537
2014000987,16,116,5.1770862666666675,24.0
2016000882,38,116,20.299634371111644,73.74702384625371
2013001050,32,116,9.263806673813505,39.45592747330669
2016001480,38,135,14.336390304093001,29.457333327800708
2013004739,31,130,18.837178460541196,40.0
2015007550,44,120,13.056487998244073,23.999999998244064
2014004386,40,122,12.235724598244062,23.999999998244064
2016004329,50,118,7.686598965722333,23.999999998244068
2012000130,49,117,5.385820926008656,29.99999999446733
2013002247,69,122,16.648981607404927,29.782933327800684
2014005857,37,118,13.765469040196821,59.874320858410556
2012004025,121,143,9.246350024786889,33.123683358120225
2016006348,36,117,11.589296375198884,60.0
2016007098,44,120,7.913037358244061,23.99999999824408
2013004406,24,124,6.935582016967501,30.0
2012003304,30,117,10.374731292054431,39.999141765708
2012008701,33,116,5.341312038244061,23.999999998244064
2013007797,39,110,11.633831438244062,23.999999998244082
2012007162,32,117,7.5209139258922235,29.457333327800715
2015006962,30,143,9.17165383807285,29.999999994467338
2012007012,34,118,7.949279811246732,74.4074291936065
2015000934,14,51,11.26903301875926,50.837268318427824
2014003571,38,117,13.02170236225406,39.45559320737061
2015001121,38,117,5.080511459564537,39.99490836409959
2015008043,45,117,21.82133411446737,29.99999999446737
2014001859,26,116,8.62213027897098,29.999999994467366
2015002734,39,117,9.301134664321324,59.75017270529916
2014003285,44,116,5.75,71.95717037071215
2015007038,11,143,10.711980100576726,74.98628316993066
2015002572,125,143,7.231066165919266,26.767066165919267
2012004846,40,117,13.058477814467363,29.999999994467363
2014008285,36,118,22.569618175572604,74.53083971567087
2014008337,16,117,5.973959101171542,39.999803462189455
2014000372,45,114,5.5,59.20174694858291
2013008421,26,117,8.972552122896193,60.0
2015000484,38,117,12.878713271471467,60.0
2015000335,59,113,9.853916783277873,66.46881241607183
2013001496,77,143,4.675,23.999999998244085
2013001847,42,114,4.775,29.99999999446736
2016002733,32,117,7.14699151824407,23.457333331577402
2016002656,46,117,8.820334805673596,23.457333331577395
2015004573,46,117,5.937474210984455,39.98639929584246
2012008951,64,122,9.070031025794279,40.0
2012001723,39,117,14.369709438244062,23.99999999824407
2012001806,34,117,18.768709195662414,59.936235722452
2016005818,45,118,13.408916224959944,73.2107489031781
2016002135,50,103,39.83592098327787,73.76773053729701
2015000203,53,118,5.495646730685433,39.967512637978075
2013004390,60,116,5.764207875124243,29.99999999446736
2014005796,46,143,4.775,29.99999999446736
2014002888,52,120,6.736478274698595,29.56586666113403
2014000081,36,120,27.426958395662407,60.0
2016008789,42,120,7.219442946632533,39.99554100090712
2013007450,127,138,33.1603044605412,38.52431140252496
2013002286,51,118,7.578675114467343,29.999999994467338
2015004778,48,126,4.75,39.9939157585001
2013004809,42,141,5.464002354467359,29.457333327800676
2012009240,102,143,6.028644313622779,23.455813627452677
2015002146,48,112,4.775,29.99999999446736
2013006626,36,118,12.070550967908158,74.04074850085135
2013007813,124,143,7.975900473685972,27.49093738256686
2012007421,26,134,15.792365998244065,23.45733333157738
2012009065,25,51,6.475865986785077,23.813747751721973
2013006248,36,132,12.649579479362625,39.67424487766637
2013008091,44,118,5.222038558813928,29.457333327800676
2016000126,30,117,15.938317791468611,74.49039425813166
2015003615,39,118,14.975509252774422,60.0
2015002865,26,119,6.714210596505885,39.999409666959906
2014005562,37,126,24.099720260541197,39.99991276188716
2014001043,28,119,6.098780624244052,39.99914903840751
2016007502,34,120,12.611238838675408,40.0
2014002371,33,119,10.390003441705732,59.8959353704239
2014008182,31,143,19.11645776824406,23.680396111833772
2015006966,35,118,13.38479335824406,23.999999998244057
2013001363,14,120,13.037584598670449,74.85384114634527
2016004434,39,121,4.675,23.78293333157742
2012000412,30,43,8.405495398244062,21.594585626995926
2012000412,63,121,18.03578595824406,23.67439999824405
2014007416,38,124,10.06993343446736,29.78293332780069
2016008370,56,119,25.2262582605412,39.453984399117886
2016001055,30,116,21.47081986246735,30.0
2015000045,38,117,5.128542690451731,23.457333331577395
2012002459,27,119,4.775,29.99999999446736
2012007570,22,120,6.823375130403567,74.58033262815789
2015001281,2,120,8.79318525124792,29.99999999446736
2013000080,33,129,33.12497318327787,74.92787678651662
2012008855,26,120,6.175468320577541,29.99999999446734
2012009209,140,143,14.707697560915847,17.963697560915847
2012006311,36,120,10.104785616011311,59.333226814692
2016001287,42,120,12.813166864245632,73.77688251655567
2015005436,27,32,4.675,10.101666666666667
2015004859,61,118,13.083846778244062,24.0
2014006330,122,143,9.663999278244091,24.0
2014006329,5,20,16.562710596688213,32.77551504556914
2016009107,51,119,6.228001535506235,59.17728118921904
2012009109,36,122,20.3016778605412,39.99973939232408
2016001030,141,143,8.455020931039593,10.62568759770626
2014007354,28,120,4.675,24.0
2013003548,45,114,4.775,29.99999999446736
2015006039,32,117,53.58989069076052,74.42471629654204
2014007036,39,120,11.19045729501168,23.99999999824405
2014004098,36,120,10.41916021446736,29.999999994467373
2013006397,15,63,14.566429394467358,29.999999994467366
2016003406,7,119,7.458816333333332,59.99787115511888
2016003848,33,121,4.675,23.999999998244085
2015000266,36,120,5.224589533333332,23.999999998244075
2014008850,38,128,8.312055941696336,74.31315423330477
2012007949,42,120,8.821530559778324,39.996356631166215
2016003534,67,120,9.49984659824408,23.999999998244093
2015007198,38,120,8.000754513316684,59.27504703982511
2014003957,32,120,9.569822533087942,29.999999994467352
2016002497,37,120,16.819854918693757,60.0
2015007723,23,120,4.816879974499349,30.0
2014007207,128,143,4.73478854160896,20.601611019765777
2013000581,35,120,15.00113671229855,39.99937794163982
2013002605,36,120,6.4188522669434835,30.0
2016001101,21,120,7.550105004502636,74.84120627646944
2013006309,60,121,4.675,23.999999998244085
2013004303,125,143,18.161798637779548,37.69779863777955
2015006083,39,121,9.63664049824406,23.999999998244085
2014006960,34,124,14.807449918244073,23.457333331577424
2012006780,36,122,18.888047212487795,75.0
2012004783,42,143,4.675,23.999999998244085
2016003244,28,121,8.371758233343476,74.4522234717847
2012007855,52,120,14.639351605432946,59.5975984503487
2016005797,36,143,4.675,23.999999998244085
2016004038,34,122,36.90597099566237,60.0
2012002272,22,122,8.830557606748538,40.0
2012008125,22,27,13.852060311905582,19.240222930217307
2013004899,44,112,15.364662034467354,30.0
2013004899,126,143,17.273339274467357,28.684258932036713
2014001566,49,121,6.531209617063223,23.99999999824405
2016000260,20,135,4.995885059179209,39.999996066536966
2012000316,15,116,12.578682040784383,59.77044560509155
2012005395,37,121,8.51614120711036,30.0
2014005998,34,122,10.312087367390832,29.891466661134032
2014001385,36,123,6.5500602104815595,74.03464155659239
2014002713,36,143,7.192383610264604,74.79372129278184
2015003397,21,136,13.777269961416135,59.891466662329066
2012010605,46,143,6.388062297700676,23.457333331577424
2012004692,37,142,53.337332395662415,60.0
2014003446,33,121,7.246481579200946,23.999999998244082
